,ID,Probability
87,88,0.06143783383375274
88,89,0.10308436875962626
89,90,0.10687429927626348
90,91,0.08962516963074577
91,92,0.05115193644608924
92,93,0.057100703815305756
93,94,0.04862116806247324
94,95,0.04105817912814446
95,96,0.09376397081845914
96,97,0.04280740002788061
97,98,0.061431898950280665
98,99,0.050854318680088446
99,100,0.09844376920538596
100,101,0.055974904901457484
101,102,0.07103720390954017
102,103,0.035314041573856
103,104,0.06809744809736357
104,105,0.11503905275580548
105,106,0.10971936859699719
106,107,0.2197984867905657
107,108,0.022746312477129046
108,109,0.04094303119588682
109,110,0.059922450663787534
110,111,0.03752265139763419
111,112,0.08681636831387612
112,113,0.07281015300855657
113,114,0.04766466827152803
114,115,0.08724854080837903
115,116,0.03624211522717548
116,117,0.03637025457796731
117,118,0.09223464660627927
118,119,0.06905227386361448
119,120,0.03934701797040093
120,121,0.041445678170164806
121,122,0.06900787093974535
122,123,0.051047358608773775
123,124,0.05543836370067399
124,125,0.059843945013775934
125,126,0.035040663321911504
126,127,0.014789157886098274
127,128,0.05547897457174915
128,129,0.03863781320054137
129,130,0.07934348333957422
130,131,0.049368509002901746
131,132,0.07039208430552826
132,133,0.039485401286361625
133,134,0.0811594132162744
134,135,0.04730165305562811
135,136,0.022529326535447966
136,137,0.0870504252570616
137,138,0.08502634579751463
138,139,0.03934717984847846
139,140,0.08765870570870887
140,141,0.02436830695292104
141,142,0.04090036044794421
142,143,0.023593720759966075
143,144,0.07591384622028705
144,145,0.09106992987670022
145,146,0.09306504620453478
146,147,0.024839455420499663
147,148,0.1191983913966507
148,149,0.0414325907349896
149,150,0.04475370168156407
150,151,0.0368453198480339
151,152,0.0860166084327514
152,153,0.030235097596260828
153,154,0.04055639473984548
154,155,0.04688510589884053
155,156,0.05800658902963495
156,157,0.08775062396351972
157,158,0.03436466763867161
158,159,0.05616275382520464
159,160,0.06315434817429105
160,161,0.03667751258994119
161,162,0.05464720347886437
162,163,0.06115469440999242
163,164,0.06151937245655509
164,165,0.04749147366490544
165,166,0.05728537321297079
166,167,0.055813741486768924
167,168,0.08754272661715701
168,169,0.12421383925107506
169,170,0.04460218401884885
170,171,0.023653003379004264
171,172,0.030210577122889777
172,173,0.07084752002025849
173,174,0.09358272244665211
174,175,0.05816631249355171
175,176,0.08740175080661261
176,177,0.04963918416046819
177,178,0.03817934283777487
178,179,0.04272013300617408
179,180,0.037076770187170455
180,181,0.14342146853325588
181,182,0.06419679625445016
182,183,0.055403931583145556
183,184,0.03255124574568721
184,185,0.048281745854134674
185,186,0.036732689682899076
186,187,0.05181023124531987
187,188,0.06702484468654918
188,189,0.0583646410081451
189,190,0.059696854261782235
190,191,0.04935007259193662
191,192,0.05814634875111342
192,193,0.04781941895425998
193,194,0.03866481143196043
194,195,0.07094698795983478
195,196,0.061370935358930796
196,197,0.02703174731484861
197,198,0.03485905330128836
198,199,0.0487996613095453
199,200,0.026389783886112697
200,201,0.07509772230909657
201,202,0.022545012860979378
202,203,0.20709907949602324
203,204,0.027609824913515324
204,205,0.026275884624550248
205,206,0.03334498170936707
206,207,0.05746901770521908
207,208,0.03430765931844397
208,209,0.08103352023359217
209,210,0.019360752339059775
210,211,0.1157115930397442
211,212,0.0787380152428879
212,213,0.041517967195978805
213,214,0.04497599979469984
214,215,0.08914258703436127
215,216,0.08364203054309638
216,217,0.041143045126252935
217,218,0.09501762647566701
218,219,0.049879550079565495
219,220,0.026083880450200447
220,221,0.0796125300483679
221,222,0.03420448373424603
222,223,0.04793700853848907
223,224,0.048925147375732815
224,225,0.04196790817935839
225,226,0.08733532529319218
226,227,0.055784470876236565
227,228,0.04475586036789931
228,229,0.050671108086559835
229,230,0.19824749003453934
230,231,0.22663357382292176
231,232,0.036933836499144626
232,233,0.035351461605648136
233,234,0.03692143596736548
234,235,0.027368445393979916
235,236,0.13852405346087734
236,237,0.024837424075878828
237,238,0.020760275918945238
238,239,0.10481446280973855
239,240,0.05757233499007985
240,241,0.053530117119411094
241,242,0.042262703424869985
242,243,0.03671571336158092
243,244,0.04109935811268602
244,245,0.09306022483324959
245,246,0.023735630139761706
246,247,0.06989472516210471
247,248,0.02598076708667314
248,249,0.042863582306438705
249,250,0.0961587796460031
250,251,0.03437333368472333
251,252,0.043229303860493964
252,253,0.0429284562819602
253,254,0.0823946899865831
254,255,0.01750229459744707
255,256,0.05263405289612095
256,257,0.06360771218785971
257,258,0.07869166064518553
258,259,0.07054262190313815
259,260,0.10389212500652717
260,261,0.07084806886245035
261,262,0.0590282435036009
262,263,0.02824361800480501
263,264,0.08501779412626416
264,265,0.05234524195193915
265,266,0.05963682347184627
266,267,0.09070320619977257
267,268,0.07923873233901543
268,269,0.027262379826129723
269,270,0.041634487500788527
270,271,0.03061750289409187
271,272,0.08138366207065145
272,273,0.027430034350896856
273,274,0.03774369182979468
274,275,0.025898643087089803
275,276,0.0713525483433587
276,277,0.027569943206353333
277,278,0.0458740071883173
278,279,0.0633885029529385
279,280,0.09223815086286416
280,281,0.34871422463046703
281,282,0.07004563765665821
282,283,0.056630260184810016
283,284,0.03468147598200947
284,285,0.03874754237535353
285,286,0.0699921346642981
286,287,0.08333987904976833
287,288,0.09906399813558849
288,289,0.043923676909575875
289,290,0.05229197328015264
290,291,0.11958193745605418
291,292,0.023720556646717957
292,293,0.07439777450217129
293,294,0.05630370157782092
294,295,0.020968983129501486
295,296,0.07030150948217402
296,297,0.03415751593481305
297,298,0.04381697172922884
298,299,0.027854740175271994
299,300,0.02881741750654915
300,301,0.08810182059648172
301,302,0.03820911091504461
302,303,0.03214267680813471
303,304,0.035888738892845884
304,305,0.16432898052291223
305,306,0.04348721238122873
306,307,0.014330684654812555
307,308,0.7268732666710845
308,309,0.13858474216997094
309,310,0.08068520459229908
310,311,0.3073761338175102
311,312,0.06465208021146411
312,313,0.1773843196330657
313,314,0.05092148329541705
314,315,0.08882696810324432
315,316,0.07542673484897695
316,317,0.141900279896922
317,318,0.03777132425261823
318,319,0.033304662211231566
319,320,0.05521007096582545
320,321,0.12431654514836767
321,322,0.05491056701748044
322,323,0.05309177671836239
323,324,0.06154133698276036
324,325,0.07432981914105709
325,326,0.028583462575782596
326,327,0.030189615780540538
327,328,0.032438624124252004
328,329,0.08950426633985618
329,330,0.03680088740813182
330,331,0.08696222125154661
331,332,0.04654422420447655
332,333,0.06935706959769873
333,334,0.040474028940551014
334,335,0.04376167802060637
335,336,0.05389904638443216
336,337,0.08725294948647541
337,338,0.021050436341177873
338,339,0.0545948019145027
339,340,0.09052033317735755
340,341,0.03490947032444622
341,342,0.04392615096908894
342,343,0.06339151212413656
343,344,0.046609790376291836
344,345,0.025076886942187755
345,346,0.03308141309138964
346,347,0.17512685125581567
347,348,0.09410696455442152
348,349,0.06404141662476512
349,350,0.05659720779582627
350,351,0.052789820416893424
351,352,0.07344973867842093
352,353,0.031021160672050643
353,354,0.056570788717209664
354,355,0.048941853293522276
355,356,0.037195265398676715
356,357,0.06830333366721371
357,358,0.024839462699618325
358,359,0.032528002021214
359,360,0.07720292066915198
360,361,0.06566640381335805
361,362,0.07866127723906677
362,363,0.04207170018079125
363,364,0.07142479015521355
364,365,0.1864049313818602
365,366,0.13603806071495428
366,367,0.08106109478878927
367,368,0.042554550793063195
368,369,0.03177203648272425
369,370,0.09170532656628684
370,371,0.05229478092274765
371,372,0.10522486942852727
372,373,0.04226293675651584
373,374,0.049828786155802364
374,375,0.05005369576663324
375,376,0.018783441905534527
376,377,0.0729847940401386
377,378,0.03930633088315679
378,379,0.0517569276728366
379,380,0.04922874724606725
380,381,0.0642616343515698
381,382,0.031150536858325823
382,383,0.027766440476294913
383,384,0.14210066022792975
384,385,0.030879078181139327
385,386,0.035451896473418384
386,387,0.03737756121770476
387,388,0.07193510375939186
388,389,0.036381418432133876
389,390,0.0479369514499548
390,391,0.029517396737101517
391,392,0.045068836154020506
392,393,0.024873535507053592
393,394,0.09757002658976226
394,395,0.017173487148383324
395,396,0.027291616215742172
396,397,0.03228842063409731
397,398,0.06103403250500169
398,399,0.02797295174473895
399,400,0.07266404388641255
400,401,0.029443536292247666
401,402,0.03473875137297851
402,403,0.054777201156807766
403,404,0.02902736496659374
404,405,0.0021295237888973094
405,406,0.03464848810233828
406,407,0.04770210845180087
407,408,0.07400079973429721
408,409,0.08223434241781469
409,410,0.06935606549729785
410,411,0.07374830281415998
411,412,0.037992839619595764
412,413,0.0715924749774859
413,414,0.05715893222035797
414,415,0.04051725020100982
415,416,0.08519424160030549
416,417,0.06254930397904429
417,418,0.06963782478072687
418,419,0.025399347581174753
419,420,0.0958607504720795
420,421,0.024161246308584607
421,422,0.04228113797687106
422,423,0.08103553900879654
423,424,0.024317127714151884
424,425,0.03866735596590346
425,426,0.019025472547053356
426,427,0.021976630399871817
427,428,0.04895726256295201
428,429,0.07507412963772299
429,430,0.047000907888185756
430,431,0.1409456166752559
431,432,0.031124493939160953
432,433,0.06491971060235466
433,434,0.055931911045034616
434,435,0.053827617382590454
435,436,0.07565601223546668
436,437,0.10207898088134121
437,438,0.10019461511480517
438,439,0.043408872667245205
439,440,0.09844240918790213
440,441,0.05649960490757414
441,442,0.06747860599396015
442,443,0.06830700855745969
443,444,0.026120187282734318
444,445,0.09586741259089439
445,446,0.15408914524216055
446,447,0.021466296400588787
447,448,0.12105868927051305
448,449,0.05965505728858532
449,450,0.027089050646667646
450,451,0.04752183008972657
451,452,0.03792820942516331
452,453,0.09766666743866209
453,454,0.07944244225917188
454,455,0.05504445804634253
455,456,0.07810770862629901
456,457,0.04982079340247655
457,458,0.06815163347989871
458,459,0.055153771464515236
459,460,0.05157633437928691
460,461,0.07039518109500371
461,462,0.07987778883911788
462,463,0.03784973314294888
463,464,0.07379611772274446
464,465,0.051167845507442786
465,466,0.040391733335867104
466,467,0.03995522824021404
467,468,0.08297859410717705
468,469,0.025345895087468037
469,470,0.14603684715276785
470,471,0.022022813054077064
471,472,0.04755576082310439
472,473,0.1987607774184377
473,474,0.05762030270620698
474,475,0.08385264073126278
475,476,0.02486539677475483
476,477,0.03884147339891627
477,478,0.040672741686278546
478,479,0.04618037249196792
479,480,0.027680247315180685
480,481,0.048685066269502565
481,482,0.013910602987150513
482,483,0.030899142588120383
483,484,0.05783013494422759
484,485,0.031157831673850157
485,486,0.13853628052798145
486,487,0.02054476714191549
487,488,0.04737278681196868
488,489,0.05416694465962667
489,490,0.018581728433370866
490,491,0.034037059026783965
491,492,0.05774815282514968
492,493,0.032398748618526436
493,494,0.044399070613115744
494,495,0.042339809050700374
495,496,0.04651542957575114
496,497,0.03936460025449348
497,498,0.07166835039619421
498,499,0.11869086615651273
499,500,0.04354901501508202
500,501,0.08245564777656915
501,502,0.05624631881761285
502,503,0.07730063702285744
503,504,0.06082939756221135
504,505,0.04795326410626553
505,506,0.016748019160330495
506,507,0.041998953974043
507,508,0.031196400190353697
508,509,0.038491509398491296
509,510,0.04460186967499613
510,511,0.06816912885521245
511,512,0.06023984739323564
512,513,0.05186108518341708
513,514,0.052059070472419505
514,515,0.062449281131798325
515,516,0.19334372454446258
516,517,0.03654851080720587
517,518,0.03634407310991297
518,519,0.04124459000712117
519,520,0.07239621886900616
520,521,0.04025043540338859
521,522,0.03665572356239737
522,523,0.07441910920979287
523,524,0.051131883511866955
524,525,0.04831624399373955
525,526,0.030437946728852597
526,527,0.07320066772325617
527,528,0.04777067398438516
528,529,0.0365035135958819
529,530,0.0677109841915256
530,531,0.041634728837727224
531,532,0.01769061113004518
532,533,0.055460833800548184
533,534,0.01719340536879561
534,535,0.07340337209168869
535,536,0.03953823048808411
536,537,0.025147133010330263
537,538,0.06026904767634737
538,539,0.04403078829608143
539,540,0.034422632474651785
540,541,0.04191052879153606
541,542,0.043650139504847446
542,543,0.029871882135531522
543,544,0.09473039462989344
544,545,0.09760616761568783
545,546,0.02992495049284339
546,547,0.10010092133327834
547,548,0.02950337474675124
548,549,0.02035133288929096
549,550,0.10689108776539773
550,551,0.0992514238426353
551,552,0.0273890694515104
552,553,0.060625107185616506
553,554,0.05182713441594277
554,555,0.058324000357404024
555,556,0.07660534757144723
556,557,0.10771219884035134
557,558,0.07169003138296443
558,559,0.06574007133502403
559,560,0.05373791488479707
560,561,0.027185670881895146
561,562,0.06095715364498933
562,563,0.11136767905095525
563,564,0.03926360376768805
564,565,0.10528533679221544
565,566,0.03160095274637272
566,567,0.03611712250294426
567,568,0.033244004830978516
568,569,0.29394633232588524
569,570,0.02468794149899196
570,571,0.1660213437281856
571,572,0.07550590538359792
572,573,0.06734392585376588
573,574,0.09665439217895143
574,575,0.04405977170580232
575,576,0.040212844443401306
576,577,0.036804952669945615
577,578,0.05889848586060505
578,579,0.15371321020579484
579,580,0.042451034800355385
580,581,0.0806053843677997
581,582,0.05155741301069268
582,583,0.03428964612646598
583,584,0.08060397740681483
584,585,0.07515101136864416
585,586,0.033457007165676296
586,587,0.036280082530302786
587,588,0.06367078539389143
588,589,0.07039541617161055
589,590,0.04180724922186303
590,591,0.06447846591807602
591,592,0.09060875009955188
592,593,0.046192950394528844
593,594,0.022116739096067383
594,595,0.09221302883771879
595,596,0.02258028289323143
596,597,0.07051339161146057
597,598,0.02770023650934785
598,599,0.05030945587160646
599,600,0.030976043085877026
600,601,0.0352159625800386
601,602,0.06801470573311492
602,603,0.051152193731876475
603,604,0.05929300826767531
604,605,0.0801458317373246
605,606,0.06551824036061765
606,607,0.023611392198685945
607,608,0.03524056059558199
608,609,0.05808099690623743
609,610,0.04762055399738414
610,611,0.07515035640218963
611,612,0.03230020403075624
612,613,0.04379227635825678
613,614,0.05794691725318915
614,615,0.03957994992682797
615,616,0.029381843767570873
616,617,0.06719583514709712
617,618,0.060957008460816836
618,619,0.043560438406346304
619,620,0.06354581663618988
620,621,0.03906414213308857
621,622,0.04341965349093178
622,623,0.034482228305399376
623,624,0.029148358599576114
624,625,0.05332762581341262
625,626,0.29587509277207275
626,627,0.0923994740270861
627,628,0.06158343892363943
628,629,0.03481550962320446
629,630,0.1031116240494099
630,631,0.027320072048829316
631,632,0.06590465149234995
632,633,0.026081493337044955
633,634,0.04763683999846686
634,635,0.0997544694120907
635,636,0.015382987243300538
636,637,0.043515886491229394
637,638,0.0467880248948764
638,639,0.07223144787719224
639,640,0.03706453039544608
640,641,0.037983408105254544
641,642,0.08945173532009461
642,643,0.13651618267844973
643,644,0.0762190502657024
644,645,0.0766780387980299
645,646,0.06572328995967178
646,647,0.0297032120428199
647,648,0.04944865821730693
648,649,0.03595244102610452
649,650,0.030867738775496874
650,651,0.1663749349948523
651,652,0.06522884621741722
652,653,0.07912765632572148
653,654,0.21995759203931634
654,655,0.059089032399052346
655,656,0.032472009012893335
656,657,0.03671533284282411
657,658,0.03907434491234105
658,659,0.0795021982456678
659,660,0.09510106163810209
660,661,0.06718143322932277
661,662,0.11113062238817277
662,663,0.08991246816414442
663,664,0.13570556593284974
664,665,0.08519263899577359
665,666,0.03322370853481218
666,667,0.0897148401992972
667,668,0.05987656356699249
668,669,0.03866077920968444
669,670,0.029432508013991606
670,671,0.030592408637930002
671,672,0.05566709081917897
672,673,0.039858258547083594
673,674,0.03740472926907328
674,675,0.08287836660540215
675,676,0.07174364759970403
676,677,0.04207029972782756
677,678,0.028876960032686694
678,679,0.047351046726913405
679,680,0.11009901020980183
680,681,0.0756011581028727
681,682,0.06158330201716235
682,683,0.04065768208050108
683,684,0.02905093339560185
684,685,0.04267604815884521
685,686,0.028655155644339226
686,687,0.04009581860214406
687,688,0.018783491271492
688,689,0.08168614987390195
689,690,0.032632898992314786
690,691,0.03550466176595303
691,692,0.04923921127440357
692,693,0.037140524522735564
693,694,0.05000679531466032
694,695,0.02718441345986391
695,696,0.051683165390277806
696,697,0.015372292669470704
697,698,0.046514565695493656
698,699,0.1190446566789301
699,700,0.03194576576005722
700,701,0.025282455082507076
701,702,0.08491202349916972
702,703,0.09805001368880335
703,704,0.720770773048276
704,705,0.05120389907707745
705,706,0.030567776586182534
706,707,0.06777764748963021
707,708,0.036676870177160634
708,709,0.029482761499318142
709,710,0.03248183087242674
710,711,0.05277851245796998
711,712,0.06793320893048066
712,713,0.04922892597287557
713,714,0.044818963510106336
714,715,0.04544571330117643
715,716,0.01439550053245269
716,717,0.035488605752014304
717,718,0.10298381684720624
718,719,0.03329198487395356
719,720,0.021604946581782053
720,721,0.03069850428661457
721,722,0.10208259227337685
722,723,0.056398901888210055
723,724,0.07706510408321789
724,725,0.13648199555351612
725,726,0.0395569736360975
726,727,0.07606535843670324
727,728,0.06026985189170603
728,729,0.04883873168489967
729,730,0.16243851827500255
730,731,0.04409447857600066
731,732,0.04267456675073159
732,733,0.022909257189266726
733,734,0.05603439610213614
734,735,0.03135072468721533
735,736,0.023005537432626406
736,737,0.08682268265790094
737,738,0.04349433041589703
738,739,0.06281188928269524
739,740,0.03565117214783307
740,741,0.08561786484253882
741,742,0.05561758382193757
742,743,0.05309006751876292
743,744,0.03551918386083627
744,745,0.03682692189818948
745,746,0.0952617433939629
746,747,0.036883413134830845
747,748,0.04670583366257163
748,749,0.05870567148756089
749,750,0.058223898581215454
750,751,0.08171578984350673
751,752,0.027475286207444487
752,753,0.03498181277263403
753,754,0.025575508860819905
754,755,0.08119739524330971
755,756,0.04727754450585082
756,757,0.024127081894392794
757,758,0.03152673505303681
758,759,0.062450031092770635
759,760,0.05419795423014049
760,761,0.03232407511695276
761,762,0.04929846305151387
762,763,0.06478246076531731
763,764,0.046353439861662
764,765,0.042025244407598326
765,766,0.06912756738994498
766,767,0.035315182859151646
767,768,0.04346835118833395
768,769,0.031173522505559895
769,770,0.057492719598511016
770,771,0.04006777035683275
771,772,0.10894362398518968
772,773,0.07779374575761067
773,774,0.0493375475349355
774,775,0.0806564110196869
775,776,0.07837172079693056
776,777,0.0999412371324621
777,778,0.05020788999476212
778,779,0.05842675290992847
779,780,0.15894735112888916
780,781,0.016881492382492345
781,782,0.06905080708539067
782,783,0.04914439220913782
783,784,0.048928177505263966
784,785,0.051874462101519365
785,786,0.09214472771390762
786,787,0.063915351725594
787,788,0.08111680473124062
788,789,0.015426668662767947
789,790,0.14108987344368906
790,791,0.06693170588419799
791,792,0.20173572090546718
792,793,0.21450293123175387
793,794,0.06527336553104444
794,795,0.05302256664914497
795,796,0.030404341873969568
796,797,0.10674900140828356
797,798,0.02935963353064709
798,799,0.04860300336495551
799,800,0.09535656481758009
800,801,0.02573237901300216
801,802,0.058688270881028
802,803,0.09652394772435272
803,804,0.06131010266501635
804,805,0.11508454962489355
805,806,0.0435745707789086
806,807,0.03325813834379824
807,808,0.12327471943464902
808,809,0.06663593432625568
809,810,0.06987819925403868
810,811,0.06935103180979624
811,812,0.028027057529602876
812,813,0.07601297430634991
813,814,0.07995979799565921
814,815,0.07788834785403209
815,816,0.0916884257660966
816,817,0.026870699252363812
817,818,0.04316742663311766
818,819,0.03794418521614528
819,820,0.0494492401500462
820,821,0.0804051395204912
821,822,0.025736764446617644
822,823,0.03611731725854362
823,824,0.09924526756958214
824,825,0.052654228747370704
825,826,0.03582544410359341
826,827,0.03026354012220616
827,828,0.04553925394667611
828,829,0.050017257549479964
829,830,0.07691340599957366
830,831,0.07870129117585085
831,832,0.09012748252458067
832,833,0.16197186070991804
833,834,0.039900580979581435
834,835,0.09747709735314562
835,836,0.0802543288899428
836,837,0.1089443128460362
837,838,0.09224012819623692
838,839,0.07512255273796065
839,840,0.11971127803491198
840,841,0.04720682684944485
841,842,0.05713816223460197
842,843,0.07110693838953279
843,844,0.07703948315579338
844,845,0.009178673856850394
845,846,0.5929554460766112
846,847,0.04151819374806452
847,848,0.024745563267359282
848,849,0.08899839957537918
849,850,0.044569773038800456
850,851,0.024575475438395996
851,852,0.01575574650038535
852,853,0.06835145927868028
853,854,0.10029764343393945
854,855,0.02280402836091196
855,856,0.05721225637880433
856,857,0.09168912534180379
857,858,0.04349688597516446
858,859,0.02996560834042621
859,860,0.04924694234929161
860,861,0.1227142544364192
861,862,0.031601480722808044
862,863,0.05783042676865145
863,864,0.06391264222375871
864,865,0.04328501505358183
865,866,0.04372752763425782
866,867,0.030468182916653135
867,868,0.08400572813765227
868,869,0.09334541415377229
869,870,0.024725049372078353
870,871,0.02974615518384711
871,872,0.07556396840838932
872,873,0.042276910497189756
873,874,0.018985277791185296
874,875,0.023855475205207862
875,876,0.09269380520227723
876,877,0.0382087620278465
877,878,0.06373730460307786
878,879,0.02768060702171058
879,880,0.07417106517878079
880,881,0.06828380774432632
881,882,0.09670147279523843
882,883,0.13976895622058175
883,884,0.03385802408691202
884,885,0.02013526432100582
885,886,0.08496292269048938
886,887,0.10564932610560046
887,888,0.020970151853747634
888,889,0.032861192363944615
889,890,0.048163366766217665
890,891,0.026887824749850287
891,892,0.05624670174688398
892,893,0.28896184324068575
893,894,0.14583126712250785
894,895,0.05010401885833836
895,896,0.08725268601478221
896,897,0.0535330562676892
897,898,0.03150502981395229
898,899,0.0667044146686171
899,900,0.02899046686228495
900,901,0.11471475376029093
901,902,0.07474788034108776
902,903,0.04688552279681062
903,904,0.03724618210073084
904,905,0.037455141940104186
905,906,0.05143336140140891
906,907,0.15306559987368018
907,908,0.012553751299119655
908,909,0.07109308908704913
909,910,0.042275990911834316
910,911,0.06648097032780723
911,912,0.05758840749282331
912,913,0.025589764698559992
913,914,0.06803205769940729
914,915,0.0683525949917304
915,916,0.1189915097662352
916,917,0.11683601339619347
917,918,0.03812928550716101
918,919,0.040474328795097624
919,920,0.024371208852402303
920,921,0.053932296868977506
921,922,0.08170927449092415
922,923,0.07819864044216421
923,924,0.060373491670060966
924,925,0.052783339638789915
925,926,0.16316404979670163
926,927,0.0982791340308554
927,928,0.06012826025053127
928,929,0.03771564515815449
929,930,0.19741648840880915
930,931,0.12374349561377714
931,932,0.07414704572965235
932,933,0.11683660266719732
933,934,0.0443180350667199
934,935,0.02349495829111837
935,936,0.01973946223155793
936,937,0.03605970338274611
937,938,0.06999314490826719
938,939,0.051168226834659554
939,940,0.016470578006632736
940,941,0.08022527765561002
941,942,0.02480013674736073
942,943,0.10063442738410605
943,944,0.08020618084045726
944,945,0.05227355451736961
945,946,0.08765834299612413
946,947,0.05470176001810875
947,948,0.06803173205038739
948,949,0.08728084566970058
949,950,0.052292688476143975
950,951,0.025319537551180993
951,952,0.1549942234156009
952,953,0.046512794134242245
953,954,0.026387914426452726
954,955,0.06012613495752323
955,956,0.05724204020686082
956,957,0.06641519331336856
957,958,0.037625375882120435
958,959,0.04312298932185098
959,960,0.02732000476915197
960,961,0.04147517090537586
961,962,0.04076841214297734
962,963,0.028172926626631685
963,964,0.0681002611968165
964,965,0.054010613882466904
965,966,0.0685602922311064
966,967,0.0948342051783396
967,968,0.03544987649267177
968,969,0.16736754864086315
969,970,0.056258840266031174
970,971,0.028707519385164373
971,972,0.1543075701424193
972,973,0.058158262037221256
973,974,0.05721455096034989
974,975,0.04090047756580355
975,976,0.0837286930480142
976,977,0.07232006621548019
977,978,0.039304322901346986
978,979,0.09410737202008032
979,980,0.6446262059901384
980,981,0.02204703823956297
981,982,0.04592134008795549
982,983,0.04316771259268759
983,984,0.023867334193113886
984,985,0.08852809259609982
985,986,0.17205320305811309
986,987,0.04862189425732149
987,988,0.0434086968587158
988,989,0.07006306562021412
989,990,0.08068477014103566
990,991,0.04336295337889832
991,992,0.033883387654311384
992,993,0.05676984843059892
993,994,0.048501381375531796
994,995,0.022714939532039072
995,996,0.02439779861159726
996,997,0.028332448999369438
997,998,0.09802315055798964
998,999,0.04867131390785426
999,1000,0.03934648882257258
1000,1001,0.021165254503007436
1001,1002,0.07374634972175176
1002,1003,0.07704124264847398
1003,1004,0.04087389519355375
1004,1005,0.05540198988135825
1005,1006,0.05534830349299789
1006,1007,0.06170534144304319
1007,1008,0.034121905712973084
1008,1009,0.07175820242733223
1009,1010,0.05241906635974929
1010,1011,0.03744021774155892
1011,1012,0.056246255630882064
1012,1013,0.04447751753862555
1013,1014,0.08561329608374317
1014,1015,0.03581339885081852
1015,1016,0.0935887763475872
1016,1017,0.017491915394936053
1017,1018,0.013365107299492482
1018,1019,0.04401610195478773
1019,1020,0.0199606584706646
1020,1021,0.04316853362379891
1021,1022,0.08027983712774346
1022,1023,0.09837859633470411
1023,1024,0.014428180560043425
1024,1025,0.04425922927469466
1025,1026,0.04123945047761675
1026,1027,0.07660455831140303
1027,1028,0.09556630468279328
1028,1029,0.025535581220521627
1029,1030,0.03755925908472087
1030,1031,0.05605108385344862
1031,1032,0.09876533248913849
1032,1033,0.035900795463057925
1033,1034,0.030726082844686933
1034,1035,0.030608487789625657
1035,1036,0.06909436379008121
1036,1037,0.04749038763268035
1037,1038,0.03688365397786164
1038,1039,0.029184896874768173
1039,1040,0.02884783649342374
1040,1041,0.04082506582461552
1041,1042,0.1102243875929336
1042,1043,0.09306512907016141
1043,1044,0.05796527540321301
1044,1045,0.08342239300074827
1045,1046,0.0621800197303498
1046,1047,0.07652931557422037
1047,1048,0.02960935300766749
1048,1049,0.0799130185534956
1049,1050,0.04922905884426157
1050,1051,0.04230596656706388
1051,1052,0.09834499681398416
1052,1053,0.11100433674438229
1053,1054,0.03791413339057643
1054,1055,0.08742092504779884
1055,1056,0.025834468495493024
1056,1057,0.03699189527548728
1057,1058,0.12002382233841957
1058,1059,0.0847638513296303
1059,1060,0.09417004205008556
1060,1061,0.009946384673721328
1061,1062,0.04393675970135335
1062,1063,0.03624208335771922
1063,1064,0.05364192067131423
1064,1065,0.05400786421242724
1065,1066,0.03650107125555011
